MSOA21CD_home,county_home,MSOA21CD_work,county_work,count
E02000149,GREATER_LONDON_AUTHORITY,E02000725,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02000812,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02000827,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02000967,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02006789,GREATER_LONDON_AUTHORITY,2
E02000149,GREATER_LONDON_AUTHORITY,E02006798,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02006801,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,2
E02000149,GREATER_LONDON_AUTHORITY,E02006988,GREATER_LONDON_AUTHORITY,1
E02000149,GREATER_LONDON_AUTHORITY,E02007009,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,3
E02000150,GREATER_LONDON_AUTHORITY,E02000131,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000132,GREATER_LONDON_AUTHORITY,5
E02000150,GREATER_LONDON_AUTHORITY,E02000133,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000134,GREATER_LONDON_AUTHORITY,3
E02000150,GREATER_LONDON_AUTHORITY,E02000135,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000137,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000138,GREATER_LONDON_AUTHORITY,3
E02000150,GREATER_LONDON_AUTHORITY,E02000144,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000147,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000150,GREATER_LONDON_AUTHORITY,23
E02000150,GREATER_LONDON_AUTHORITY,E02000156,GREATER_LONDON_AUTHORITY,9
E02000150,GREATER_LONDON_AUTHORITY,E02000160,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000165,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000187,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000192,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000193,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000215,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000218,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02000219,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000224,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02000226,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000324,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000575,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000592,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000622,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000631,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02000650,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000651,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000657,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000673,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000677,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000687,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000812,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000822,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000835,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000836,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000838,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02000847,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000878,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000935,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000943,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000949,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000956,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000967,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000972,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,4
E02000150,GREATER_LONDON_AUTHORITY,E02000980,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02006784,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02006787,GREATER_LONDON_AUTHORITY,5
E02000150,GREATER_LONDON_AUTHORITY,E02006802,GREATER_LONDON_AUTHORITY,2
E02000150,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,4
E02000150,GREATER_LONDON_AUTHORITY,E02006988,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02006992,GREATER_LONDON_AUTHORITY,1
E02000150,GREATER_LONDON_AUTHORITY,E02007009,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,6
E02000151,GREATER_LONDON_AUTHORITY,E02000084,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000086,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000087,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000088,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000090,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000133,GREATER_LONDON_AUTHORITY,7
E02000151,GREATER_LONDON_AUTHORITY,E02000134,GREATER_LONDON_AUTHORITY,3
E02000151,GREATER_LONDON_AUTHORITY,E02000136,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000139,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000146,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000148,GREATER_LONDON_AUTHORITY,6
E02000151,GREATER_LONDON_AUTHORITY,E02000149,GREATER_LONDON_AUTHORITY,4
E02000151,GREATER_LONDON_AUTHORITY,E02000151,GREATER_LONDON_AUTHORITY,4
E02000151,GREATER_LONDON_AUTHORITY,E02000154,GREATER_LONDON_AUTHORITY,4
E02000151,GREATER_LONDON_AUTHORITY,E02000155,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000159,GREATER_LONDON_AUTHORITY,9
E02000151,GREATER_LONDON_AUTHORITY,E02000160,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000162,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000163,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000186,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000191,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000342,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000372,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000573,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000676,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000687,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000808,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000831,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000884,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000886,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000967,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02000971,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,4
E02000151,GREATER_LONDON_AUTHORITY,E02000978,GREATER_LONDON_AUTHORITY,1
E02000151,GREATER_LONDON_AUTHORITY,E02006789,GREATER_LONDON_AUTHORITY,2
E02000151,GREATER_LONDON_AUTHORITY,E02006927,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,3
E02000152,GREATER_LONDON_AUTHORITY,E02000023,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000065,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000072,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000091,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000133,GREATER_LONDON_AUTHORITY,4
E02000152,GREATER_LONDON_AUTHORITY,E02000134,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000136,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000137,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000138,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000140,GREATER_LONDON_AUTHORITY,3
E02000152,GREATER_LONDON_AUTHORITY,E02000142,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000144,GREATER_LONDON_AUTHORITY,6
E02000152,GREATER_LONDON_AUTHORITY,E02000145,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000146,GREATER_LONDON_AUTHORITY,5
E02000152,GREATER_LONDON_AUTHORITY,E02000148,GREATER_LONDON_AUTHORITY,7
E02000152,GREATER_LONDON_AUTHORITY,E02000149,GREATER_LONDON_AUTHORITY,3
E02000152,GREATER_LONDON_AUTHORITY,E02000151,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000152,GREATER_LONDON_AUTHORITY,5
E02000152,GREATER_LONDON_AUTHORITY,E02000154,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000155,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000157,GREATER_LONDON_AUTHORITY,3
E02000152,GREATER_LONDON_AUTHORITY,E02000159,GREATER_LONDON_AUTHORITY,11
E02000152,GREATER_LONDON_AUTHORITY,E02000160,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000162,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000198,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000213,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000219,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000226,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000340,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000384,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000472,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000575,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000625,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000665,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000669,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000671,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000675,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000678,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000691,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000878,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000932,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000970,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02000979,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02006782,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02006787,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02006789,GREATER_LONDON_AUTHORITY,2
E02000152,GREATER_LONDON_AUTHORITY,E02006882,GREATER_LONDON_AUTHORITY,1
E02000152,GREATER_LONDON_AUTHORITY,E02006992,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,9
E02000153,GREATER_LONDON_AUTHORITY,E02000090,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000091,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000130,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000132,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000134,GREATER_LONDON_AUTHORITY,3
E02000153,GREATER_LONDON_AUTHORITY,E02000136,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000138,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000142,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000144,GREATER_LONDON_AUTHORITY,4
E02000153,GREATER_LONDON_AUTHORITY,E02000147,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000148,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000149,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000150,GREATER_LONDON_AUTHORITY,4
E02000153,GREATER_LONDON_AUTHORITY,E02000152,GREATER_LONDON_AUTHORITY,3
E02000153,GREATER_LONDON_AUTHORITY,E02000153,GREATER_LONDON_AUTHORITY,6
E02000153,GREATER_LONDON_AUTHORITY,E02000154,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000155,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000156,GREATER_LONDON_AUTHORITY,4
E02000153,GREATER_LONDON_AUTHORITY,E02000157,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000158,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000159,GREATER_LONDON_AUTHORITY,3
E02000153,GREATER_LONDON_AUTHORITY,E02000160,GREATER_LONDON_AUTHORITY,21
E02000153,GREATER_LONDON_AUTHORITY,E02000162,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000168,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02000192,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000208,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000211,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000226,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000227,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000231,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000576,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000588,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000631,GREATER_LONDON_AUTHORITY,3
E02000153,GREATER_LONDON_AUTHORITY,E02000649,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000650,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000663,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000671,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000672,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000674,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000680,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000683,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000742,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000826,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000836,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000837,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000842,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000858,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000890,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000974,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02000979,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02006782,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02006787,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02006792,GREATER_LONDON_AUTHORITY,2
E02000153,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02006942,GREATER_LONDON_AUTHORITY,1
E02000153,GREATER_LONDON_AUTHORITY,E02007009,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,5
E02000154,GREATER_LONDON_AUTHORITY,E02000068,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000084,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000088,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000090,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000092,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000127,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000133,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000136,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000140,GREATER_LONDON_AUTHORITY,4
E02000154,GREATER_LONDON_AUTHORITY,E02000144,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000145,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000146,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000148,GREATER_LONDON_AUTHORITY,6
E02000154,GREATER_LONDON_AUTHORITY,E02000149,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000152,GREATER_LONDON_AUTHORITY,3
E02000154,GREATER_LONDON_AUTHORITY,E02000154,GREATER_LONDON_AUTHORITY,14
E02000154,GREATER_LONDON_AUTHORITY,E02000156,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000157,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000159,GREATER_LONDON_AUTHORITY,5
E02000154,GREATER_LONDON_AUTHORITY,E02000160,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000161,GREATER_LONDON_AUTHORITY,3
E02000154,GREATER_LONDON_AUTHORITY,E02000162,GREATER_LONDON_AUTHORITY,3
E02000154,GREATER_LONDON_AUTHORITY,E02000163,GREATER_LONDON_AUTHORITY,4
E02000154,GREATER_LONDON_AUTHORITY,E02000186,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000211,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000215,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000219,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000225,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000235,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000421,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000587,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000619,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000621,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000661,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000666,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000674,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000791,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000808,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000837,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000883,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000933,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02000972,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02000977,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02006786,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02006789,GREATER_LONDON_AUTHORITY,2
E02000154,GREATER_LONDON_AUTHORITY,E02006792,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02006801,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02006854,GREATER_LONDON_AUTHORITY,1
E02000154,GREATER_LONDON_AUTHORITY,E02006992,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000001,GREATER_LONDON_AUTHORITY,2
E02000155,GREATER_LONDON_AUTHORITY,E02000083,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000085,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000088,GREATER_LONDON_AUTHORITY,2
E02000155,GREATER_LONDON_AUTHORITY,E02000090,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000091,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000092,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000127,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000128,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000130,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000133,GREATER_LONDON_AUTHORITY,3
E02000155,GREATER_LONDON_AUTHORITY,E02000134,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000140,GREATER_LONDON_AUTHORITY,5
E02000155,GREATER_LONDON_AUTHORITY,E02000144,GREATER_LONDON_AUTHORITY,4
E02000155,GREATER_LONDON_AUTHORITY,E02000145,GREATER_LONDON_AUTHORITY,5
E02000155,GREATER_LONDON_AUTHORITY,E02000146,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000149,GREATER_LONDON_AUTHORITY,6
E02000155,GREATER_LONDON_AUTHORITY,E02000150,GREATER_LONDON_AUTHORITY,2
E02000155,GREATER_LONDON_AUTHORITY,E02000152,GREATER_LONDON_AUTHORITY,4
E02000155,GREATER_LONDON_AUTHORITY,E02000153,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000154,GREATER_LONDON_AUTHORITY,14
E02000155,GREATER_LONDON_AUTHORITY,E02000155,GREATER_LONDON_AUTHORITY,4
E02000155,GREATER_LONDON_AUTHORITY,E02000156,GREATER_LONDON_AUTHORITY,1
E02000155,GREATER_LONDON_AUTHORITY,E02000157,GREATER_LONDON_AUTHORITY,3
E02000155,GREATER_LONDON_AUTHORITY,E02000158,GREATER_LONDON_AUTHORITY,5
E02000155,GREATER_LONDON_AUTHORITY,E02000159,GREATER_LONDON_AUTHORITY,4
E02000155,GREATER_LONDON_AUTHORITY,E02000161,GREATER_LONDON_AUTHORITY,3
